cross_section,scenario,eta_ch,n_alpha_over_ne0,tau,Ti_opt,Pnet_Pbrems_variant_i,Pnet_Pbrems_variant_ii
TB,nominal,0.150,0.0414,0.40,300,-0.0792,-0.6229
TB,nominal,0.200,0.0414,0.40,300,-0.1260,-0.6391
TB,nominal,0.250,0.0414,0.40,300,-0.1728,-0.6552
TB,nominal,0.300,0.0414,0.40,300,-0.2196,-0.6713
TB,nominal,0.350,0.0414,0.40,320,-0.2638,-0.6875
TB,nominal,0.400,0.0414,0.40,360,-0.3041,-0.7036
TB,nominal,0.450,0.0414,0.40,420,-0.3373,-0.7197
TB,nominal,0.500,0.0414,0.40,500,-0.3562,-0.7359
TB,nominal,0.550,0.0414,0.40,500,-0.3723,-0.7520
TB,nominal,0.600,0.0414,0.40,500,-0.3884,-0.7681
TB,nominal,0.650,0.0414,0.40,500,-0.4046,-0.7843
TB,nominal,0.700,0.0414,0.40,500,-0.4207,-0.8004
TB,nominal,0.750,0.0414,0.40,500,-0.4368,-0.8165
TB,nominal,0.800,0.0414,0.40,500,-0.4530,-0.8327
TB,nominal,0.850,0.0414,0.40,500,-0.4691,-0.8488
TB,nominal,0.900,0.0414,0.40,500,-0.4852,-0.8649
TB,nominal,0.950,0.0414,0.40,500,-0.5014,-0.8811
TB,nominal,1.000,0.0414,0.40,500,-0.5175,-0.8972
TB,nominal,0.000,0.0494,0.40,300,0.0342,-0.5829
TB,nominal,0.050,0.0494,0.40,280,-0.0070,-0.6017
TB,nominal,0.100,0.0494,0.40,280,-0.0505,-0.6179
TB,nominal,0.150,0.0494,0.40,280,-0.0991,-0.6342
TB,nominal,0.200,0.0494,0.40,280,-0.1477,-0.6504
TB,nominal,0.250,0.0494,0.40,300,-0.1954,-0.6666
TB,nominal,0.300,0.0494,0.40,300,-0.2414,-0.6829
TB,nominal,0.350,0.0494,0.40,320,-0.2849,-0.6991
TB,nominal,0.400,0.0494,0.40,360,-0.3249,-0.7153
TB,nominal,0.450,0.0494,0.40,420,-0.3583,-0.7316
TB,nominal,0.500,0.0494,0.40,500,-0.3778,-0.7478
TB,nominal,0.550,0.0494,0.40,500,-0.3941,-0.7640
TB,nominal,0.600,0.0494,0.40,500,-0.4103,-0.7803
TB,nominal,0.650,0.0494,0.40,500,-0.4265,-0.7965
TB,nominal,0.700,0.0494,0.40,500,-0.4428,-0.8127
TB,nominal,0.750,0.0494,0.40,500,-0.4590,-0.8289
TB,nominal,0.800,0.0494,0.40,500,-0.4752,-0.8452
TB,nominal,0.850,0.0494,0.40,500,-0.4915,-0.8614
TB,nominal,0.900,0.0494,0.40,500,-0.5077,-0.8776
TB,nominal,0.950,0.0494,0.40,500,-0.5239,-0.8939
TB,nominal,1.000,0.0494,0.40,500,-0.5402,-0.9101
TB,nominal,0.000,0.0589,0.40,280,0.0155,-0.5955
TB,nominal,0.050,0.0589,0.40,280,-0.0320,-0.6143
TB,nominal,0.100,0.0589,0.40,280,-0.0794,-0.6306
TB,nominal,0.150,0.0589,0.40,280,-0.1269,-0.6469
TB,nominal,0.200,0.0589,0.40,280,-0.1744,-0.6632
TB,nominal,0.250,0.0589,0.40,300,-0.2212,-0.6795
TB,nominal,0.300,0.0589,0.40,300,-0.2661,-0.6959
TB,nominal,0.350,0.0589,0.40,320,-0.3089,-0.7122
TB,nominal,0.400,0.0589,0.40,360,-0.3486,-0.7285
TB,nominal,0.450,0.0589,0.40,420,-0.3820,-0.7448
TB,nominal,0.500,0.0589,0.40,500,-0.4023,-0.7611
TB,nominal,0.550,0.0589,0.40,500,-0.4187,-0.7774
TB,nominal,0.600,0.0589,0.40,500,-0.4350,-0.7938
TB,nominal,0.650,0.0589,0.40,500,-0.4513,-0.8101
TB,nominal,0.700,0.0589,0.40,500,-0.4676,-0.8264
TB,nominal,0.750,0.0589,0.40,500,-0.4839,-0.8427
TB,nominal,0.800,0.0589,0.40,500,-0.5002,-0.8590
TB,nominal,0.850,0.0589,0.40,500,-0.5166,-0.8753
TB,nominal,0.900,0.0589,0.40,500,-0.5329,-0.8917
TB,nominal,0.950,0.0589,0.40,500,-0.5492,-0.9080
TB,nominal,1.000,0.0589,0.40,500,-0.5655,-0.9243
TB,nominal,0.000,0.0703,0.40,280,-0.0198,-0.6097
TB,nominal,0.050,0.0703,0.40,280,-0.0660,-0.6285
TB,nominal,0.100,0.0703,0.40,280,-0.1122,-0.6449
TB,nominal,0.150,0.0703,0.40,280,-0.1584,-0.6613
TB,nominal,0.200,0.0703,0.40,280,-0.2046,-0.6776
TB,nominal,0.250,0.0703,0.40,300,-0.2503,-0.6940
TB,nominal,0.300,0.0703,0.40,300,-0.2940,-0.7104
TB,nominal,0.350,0.0703,0.40,320,-0.3360,-0.7268
TB,nominal,0.400,0.0703,0.40,340,-0.3752,-0.7432
TB,nominal,0.450,0.0703,0.40,400,-0.4085,-0.7595
TB,nominal,0.500,0.0703,0.40,500,-0.4298,-0.7759
TB,nominal,0.550,0.0703,0.40,500,-0.4461,-0.7923
TB,nominal,0.600,0.0703,0.40,500,-0.4625,-0.8087
TB,nominal,0.650,0.0703,0.40,500,-0.4789,-0.8251
TB,nominal,0.700,0.0703,0.40,500,-0.4953,-0.8414
TB,nominal,0.750,0.0703,0.40,500,-0.5117,-0.8578
TB,nominal,0.800,0.0703,0.40,500,-0.5280,-0.8742
TB,nominal,0.850,0.0703,0.40,500,-0.5444,-0.8906
TB,nominal,0.900,0.0703,0.40,500,-0.5608,-0.9069
TB,nominal,0.950,0.0703,0.40,500,-0.5772,-0.9233
TB,nominal,1.000,0.0703,0.40,500,-0.5935,-0.9397
TB,nominal,0.000,0.0838,0.40,260,-0.0556,-0.6257
TB,nominal,0.050,0.0838,0.40,260,-0.1022,-0.6445
TB,nominal,0.100,0.0838,0.40,260,-0.1488,-0.6609
TB,nominal,0.150,0.0838,0.40,280,-0.1937,-0.6773
TB,nominal,0.200,0.0838,0.40,280,-0.2384,-0.6937
TB,nominal,0.250,0.0838,0.40,300,-0.2829,-0.7101
TB,nominal,0.300,0.0838,0.40,300,-0.3253,-0.7265
TB,nominal,0.350,0.0838,0.40,320,-0.3663,-0.7429
TB,nominal,0.400,0.0838,0.40,340,-0.4046,-0.7593
TB,nominal,0.450,0.0838,0.40,400,-0.4379,-0.7757
TB,nominal,0.500,0.0838,0.40,500,-0.4602,-0.7921
TB,nominal,0.550,0.0838,0.40,500,-0.4766,-0.8085
TB,nominal,0.600,0.0838,0.40,500,-0.4930,-0.8249
TB,nominal,0.650,0.0838,0.40,500,-0.5094,-0.8413
TB,nominal,0.700,0.0838,0.40,500,-0.5258,-0.8577
TB,nominal,0.750,0.0838,0.40,500,-0.5422,-0.8741
TB,nominal,0.800,0.0838,0.40,500,-0.5586,-0.8905
TB,nominal,0.850,0.0838,0.40,500,-0.5750,-0.9069
TB,nominal,0.900,0.0838,0.40,500,-0.5914,-0.9233
TB,nominal,0.950,0.0838,0.40,500,-0.6078,-0.9397
TB,nominal,1.000,0.0838,0.40,500,-0.6242,-0.9561
TB,nominal,0.000,0.1000,0.40,260,-0.1001,-0.6435
TB,nominal,0.050,0.1000,0.40,260,-0.1449,-0.6622
TB,nominal,0.100,0.1000,0.40,260,-0.1897,-0.6786
TB,nominal,0.150,0.1000,0.40,280,-0.2330,-0.6949
TB,nominal,0.200,0.1000,0.40,280,-0.2760,-0.7113
TB,nominal,0.250,0.1000,0.40,280,-0.3190,-0.7277
TB,nominal,0.300,0.1000,0.40,300,-0.3599,-0.7441
TB,nominal,0.350,0.1000,0.40,320,-0.3998,-0.7604
TB,nominal,0.400,0.1000,0.40,340,-0.4371,-0.7768
TB,nominal,0.450,0.1000,0.40,380,-0.4702,-0.7932
TB,nominal,0.500,0.1000,0.40,500,-0.4935,-0.8095
TB,nominal,0.550,0.1000,0.40,500,-0.5098,-0.8259
TB,nominal,0.600,0.1000,0.40,500,-0.5262,-0.8423
TB,nominal,0.650,0.1000,0.40,500,-0.5426,-0.8587
TB,nominal,0.700,0.1000,0.40,500,-0.5589,-0.8750
TB,nominal,0.750,0.1000,0.40,500,-0.5753,-0.8914
TB,nominal,0.800,0.1000,0.40,500,-0.5917,-0.9078
TB,nominal,0.850,0.1000,0.40,500,-0.6081,-0.9241
TB,nominal,0.900,0.1000,0.40,500,-0.6244,-0.9405
TB,nominal,0.950,0.1000,0.40,500,-0.6408,-0.9569
TB,nominal,1.000,0.1000,0.40,500,-0.6572,-0.9733
TB,pessimistic,0.000,0.0050,0.40,320,0.1778,-0.5159
TB,pessimistic,0.050,0.0050,0.40,320,0.0461,-0.6098
TB,pessimistic,0.100,0.0050,0.40,320,-0.0856,-0.7010
TB,pessimistic,0.150,0.0050,0.40,320,-0.2173,-0.7921
TB,pessimistic,0.200,0.0050,0.40,320,-0.3490,-0.8833
TB,pessimistic,0.250,0.0050,0.40,320,-0.4807,-0.9744
TB,pessimistic,0.300,0.0050,0.40,320,-0.6124,-1.0655
TB,pessimistic,0.350,0.0050,0.40,500,-0.7272,-1.1567
TB,pessimistic,0.400,0.0050,0.40,500,-0.8183,-1.2478
TB,pessimistic,0.450,0.0050,0.40,500,-0.9094,-1.3390
TB,pessimistic,0.500,0.0050,0.40,500,-1.0006,-1.4301
TB,pessimistic,0.550,0.0050,0.40,500,-1.0917,-1.5212
TB,pessimistic,0.600,0.0050,0.40,500,-1.1829,-1.6124
TB,pessimistic,0.650,0.0050,0.40,500,-1.2740,-1.7035
TB,pessimistic,0.700,0.0050,0.40,500,-1.3651,-1.7947
TB,pessimistic,0.750,0.0050,0.40,500,-1.4563,-1.8858
TB,pessimistic,0.800,0.0050,0.40,500,-1.5474,-1.9769
TB,pessimistic,0.850,0.0050,0.40,500,-1.6386,-2.0681
TB,pessimistic,0.900,0.0050,0.40,500,-1.7297,-2.1592
TB,pessimistic,0.950,0.0050,0.40,500,-1.8208,-2.2504
TB,pessimistic,1.000,0.0050,0.40,500,-1.9120,-2.3415
TB,pessimistic,0.000,0.0060,0.40,320,0.1739,-0.5175
TB,pessimistic,0.050,0.0060,0.40,320,0.0426,-0.6112
TB,pessimistic,0.100,0.0060,0.40,320,-0.0887,-0.7021
TB,pessimistic,0.150,0.0060,0.40,320,-0.2200,-0.7930
TB,pessimistic,0.200,0.0060,0.40,320,-0.3513,-0.8838
TB,pessimistic,0.250,0.0060,0.40,320,-0.4826,-0.9747
TB,pessimistic,0.300,0.0060,0.40,320,-0.6139,-1.0656
TB,pessimistic,0.350,0.0060,0.40,500,-0.7284,-1.1565
TB,pessimistic,0.400,0.0060,0.40,500,-0.8192,-1.2473
TB,pessimistic,0.450,0.0060,0.40,500,-0.9101,-1.3382
TB,pessimistic,0.500,0.0060,0.40,500,-1.0010,-1.4291
TB,pessimistic,0.550,0.0060,0.40,500,-1.0919,-1.5200
TB,pessimistic,0.600,0.0060,0.40,500,-1.1827,-1.6108
TB,pessimistic,0.650,0.0060,0.40,500,-1.2736,-1.7017
TB,pessimistic,0.700,0.0060,0.40,500,-1.3645,-1.7926
TB,pessimistic,0.750,0.0060,0.40,500,-1.4554,-1.8835
TB,pessimistic,0.800,0.0060,0.40,500,-1.5462,-1.9743
TB,pessimistic,0.850,0.0060,0.40,500,-1.6371,-2.0652
TB,pessimistic,0.900,0.0060,0.40,500,-1.7280,-2.1561
TB,pessimistic,0.950,0.0060,0.40,500,-1.8189,-2.2470
TB,pessimistic,1.000,0.0060,0.40,500,-1.9098,-2.3378
TB,pessimistic,0.000,0.0071,0.40,320,0.1693,-0.5194
TB,pessimistic,0.050,0.0071,0.40,320,0.0385,-0.6128
TB,pessimistic,0.100,0.0071,0.40,320,-0.0923,-0.7034
TB,pessimistic,0.150,0.0071,0.40,320,-0.2232,-0.7939
TB,pessimistic,0.200,0.0071,0.40,320,-0.3540,-0.8845
TB,pessimistic,0.250,0.0071,0.40,320,-0.4848,-0.9750
TB,pessimistic,0.300,0.0071,0.40,320,-0.6156,-1.0656
TB,pessimistic,0.350,0.0071,0.40,500,-0.7298,-1.1562
TB,pessimistic,0.400,0.0071,0.40,500,-0.8204,-1.2467
TB,pessimistic,0.450,0.0071,0.40,500,-0.9109,-1.3373
TB,pessimistic,0.500,0.0071,0.40,500,-1.0015,-1.4279
TB,pessimistic,0.550,0.0071,0.40,500,-1.0920,-1.5184
TB,pessimistic,0.600,0.0071,0.40,500,-1.1826,-1.6090
TB,pessimistic,0.650,0.0071,0.40,500,-1.2732,-1.6995
TB,pessimistic,0.700,0.0071,0.40,500,-1.3637,-1.7901
TB,pessimistic,0.750,0.0071,0.40,500,-1.4543,-1.8807
TB,pessimistic,0.800,0.0071,0.40,500,-1.5449,-1.9712
TB,pessimistic,0.850,0.0071,0.40,500,-1.6354,-2.0618
TB,pessimistic,0.900,0.0071,0.40,500,-1.7260,-2.1524
TB,pessimistic,0.950,0.0071,0.40,500,-1.8165,-2.2429
TB,pessimistic,1.000,0.0071,0.40,500,-1.9071,-2.3335
TB,pessimistic,0.000,0.0085,0.40,320,0.1638,-0.5217
TB,pessimistic,0.050,0.0085,0.40,320,0.0335,-0.6147
TB,pessimistic,0.100,0.0085,0.40,320,-0.0967,-0.7049
TB,pessimistic,0.150,0.0085,0.40,320,-0.2269,-0.7951
TB,pessimistic,0.200,0.0085,0.40,320,-0.3572,-0.8853
TB,pessimistic,0.250,0.0085,0.40,320,-0.4874,-0.9755
TB,pessimistic,0.300,0.0085,0.40,320,-0.6177,-1.0656
TB,pessimistic,0.350,0.0085,0.40,500,-0.7315,-1.1558
TB,pessimistic,0.400,0.0085,0.40,500,-0.8217,-1.2460
TB,pessimistic,0.450,0.0085,0.40,500,-0.9119,-1.3362
TB,pessimistic,0.500,0.0085,0.40,500,-1.0021,-1.4264
TB,pessimistic,0.550,0.0085,0.40,500,-1.0922,-1.5166
TB,pessimistic,0.600,0.0085,0.40,500,-1.1824,-1.6068
TB,pessimistic,0.650,0.0085,0.40,500,-1.2726,-1.6970
TB,pessimistic,0.700,0.0085,0.40,500,-1.3628,-1.7872
TB,pessimistic,0.750,0.0085,0.40,500,-1.4530,-1.8774
TB,pessimistic,0.800,0.0085,0.40,500,-1.5432,-1.9675
TB,pessimistic,0.850,0.0085,0.40,500,-1.6334,-2.0577
TB,pessimistic,0.900,0.0085,0.40,500,-1.7236,-2.1479
TB,pessimistic,0.950,0.0085,0.40,500,-1.8138,-2.2381
TB,pessimistic,1.000,0.0085,0.40,500,-1.9040,-2.3283
TB,pessimistic,0.000,0.0101,0.40,320,0.1573,-0.5244
TB,pessimistic,0.050,0.0101,0.40,320,0.0277,-0.6169
TB,pessimistic,0.100,0.0101,0.40,320,-0.1018,-0.7067
TB,pessimistic,0.150,0.0101,0.40,320,-0.2314,-0.7964
TB,pessimistic,0.200,0.0101,0.40,320,-0.3609,-0.8862
TB,pessimistic,0.250,0.0101,0.40,320,-0.4905,-0.9759
TB,pessimistic,0.300,0.0101,0.40,320,-0.6201,-1.0657
TB,pessimistic,0.350,0.0101,0.40,500,-0.7335,-1.1554
TB,pessimistic,0.400,0.0101,0.40,500,-0.8232,-1.2452
TB,pessimistic,0.450,0.0101,0.40,500,-0.9130,-1.3349
TB,pessimistic,0.500,0.0101,0.40,500,-1.0027,-1.4247
TB,pessimistic,0.550,0.0101,0.40,500,-1.0925,-1.5144
TB,pessimistic,0.600,0.0101,0.40,500,-1.1822,-1.6042
TB,pessimistic,0.650,0.0101,0.40,500,-1.2720,-1.6939
TB,pessimistic,0.700,0.0101,0.40,500,-1.3617,-1.7837
TB,pessimistic,0.750,0.0101,0.40,500,-1.4515,-1.8734
TB,pessimistic,0.800,0.0101,0.40,500,-1.5412,-1.9632
TB,pessimistic,0.850,0.0101,0.40,500,-1.6310,-2.0529
TB,pessimistic,0.900,0.0101,0.40,500,-1.7207,-2.1427
TB,pessimistic,0.950,0.0101,0.40,500,-1.8105,-2.2324
TB,pessimistic,1.000,0.0101,0.40,500,-1.9002,-2.3222
TB,pessimistic,0.000,0.0121,0.40,320,0.1496,-0.5276
TB,pessimistic,0.050,0.0121,0.40,320,0.0208,-0.6196
TB,pessimistic,0.100,0.0121,0.40,320,-0.1079,-0.7088
TB,pessimistic,0.150,0.0121,0.40,320,-0.2367,-0.7981
TB,pessimistic,0.200,0.0121,0.40,320,-0.3654,-0.8873
TB,pessimistic,0.250,0.0121,0.40,320,-0.4942,-0.9765
TB,pessimistic,0.300,0.0121,0.40,320,-0.6229,-1.0657
TB,pessimistic,0.350,0.0121,0.40,500,-0.7358,-1.1550
TB,pessimistic,0.400,0.0121,0.40,500,-0.8251,-1.2442
TB,pessimistic,0.450,0.0121,0.40,500,-0.9143,-1.3334
TB,pessimistic,0.500,0.0121,0.40,500,-1.0035,-1.4226
TB,pessimistic,0.550,0.0121,0.40,500,-1.0927,-1.5119
TB,pessimistic,0.600,0.0121,0.40,500,-1.1820,-1.6011
TB,pessimistic,0.650,0.0121,0.40,500,-1.2712,-1.6903
TB,pessimistic,0.700,0.0121,0.40,500,-1.3604,-1.7795
TB,pessimistic,0.750,0.0121,0.40,500,-1.4497,-1.8688
TB,pessimistic,0.800,0.0121,0.40,500,-1.5389,-1.9580
TB,pessimistic,0.850,0.0121,0.40,500,-1.6281,-2.0472
TB,pessimistic,0.900,0.0121,0.40,500,-1.7173,-2.1365
TB,pessimistic,0.950,0.0121,0.40,500,-1.8066,-2.2257
TB,pessimistic,1.000,0.0121,0.40,500,-1.8958,-2.3149
TB,pessimistic,0.000,0.0144,0.40,320,0.1405,-0.5314
TB,pessimistic,0.050,0.0144,0.40,320,0.0127,-0.6227
TB,pessimistic,0.100,0.0144,0.40,320,-0.1151,-0.7113
TB,pessimistic,0.150,0.0144,0.40,320,-0.2429,-0.7999
TB,pessimistic,0.200,0.0144,0.40,320,-0.3707,-0.8886
TB,pessimistic,0.250,0.0144,0.40,300,-0.4960,-0.9772
TB,pessimistic,0.300,0.0144,0.40,320,-0.6263,-1.0658
TB,pessimistic,0.350,0.0144,0.40,500,-0.7386,-1.1544
TB,pessimistic,0.400,0.0144,0.40,500,-0.8272,-1.2430
TB,pessimistic,0.450,0.0144,0.40,500,-0.9158,-1.3316
TB,pessimistic,0.500,0.0144,0.40,500,-1.0044,-1.4202
TB,pessimistic,0.550,0.0144,0.40,500,-1.0931,-1.5088
TB,pessimistic,0.600,0.0144,0.40,500,-1.1817,-1.5974
TB,pessimistic,0.650,0.0144,0.40,500,-1.2703,-1.6860
TB,pessimistic,0.700,0.0144,0.40,500,-1.3589,-1.7747
TB,pessimistic,0.750,0.0144,0.40,500,-1.4475,-1.8633
TB,pessimistic,0.800,0.0144,0.40,500,-1.5361,-1.9519
TB,pessimistic,0.850,0.0144,0.40,500,-1.6247,-2.0405
TB,pessimistic,0.900,0.0144,0.40,500,-1.7133,-2.1291
TB,pessimistic,0.950,0.0144,0.40,500,-1.8019,-2.2177
TB,pessimistic,1.000,0.0144,0.40,500,-1.8905,-2.3063
TB,pessimistic,0.000,0.0172,0.40,320,0.1298,-0.5358
TB,pessimistic,0.050,0.0172,0.40,320,0.0032,-0.6264
TB,pessimistic,0.100,0.0172,0.40,320,-0.1235,-0.7143
TB,pessimistic,0.150,0.0172,0.40,300,-0.2494,-0.8022
TB,pessimistic,0.200,0.0172,0.40,300,-0.3709,-0.8901
TB,pessimistic,0.250,0.0172,0.40,300,-0.5011,-0.9779
TB,pessimistic,0.300,0.0172,0.40,320,-0.6302,-1.0658
TB,pessimistic,0.350,0.0172,0.40,500,-0.7419,-1.1537
TB,pessimistic,0.400,0.0172,0.40,500,-0.8297,-1.2416
TB,pessimistic,0.450,0.0172,0.40,500,-0.9176,-1.3295
TB,pessimistic,0.500,0.0172,0.40,500,-1.0055,-1.4173
TB,pessimistic,0.550,0.0172,0.40,500,-1.0934,-1.5052
TB,pessimistic,0.600,0.0172,0.40,500,-1.1813,-1.5931
TB,pessimistic,0.650,0.0172,0.40,500,-1.2692,-1.6810
TB,pessimistic,0.700,0.0172,0.40,500,-1.3570,-1.7689
TB,pessimistic,0.750,0.0172,0.40,500,-1.4449,-1.8568
TB,pessimistic,0.800,0.0172,0.40,500,-1.5328,-1.9446
TB,pessimistic,0.850,0.0172,0.40,500,-1.6207,-2.0325
TB,pessimistic,0.900,0.0172,0.40,500,-1.7086,-2.1204
TB,pessimistic,0.950,0.0172,0.40,500,-1.7964,-2.2083
TB,pessimistic,1.000,0.0172,0.40,500,-1.8843,-2.2962
TB,pessimistic,0.000,0.0205,0.40,320,0.1173,-0.5410
TB,pessimistic,0.050,0.0205,0.40,320,-0.0081,-0.6307
TB,pessimistic,0.100,0.0205,0.40,300,-0.1275,-0.7178
TB,pessimistic,0.150,0.0205,0.40,300,-0.2493,-0.8048
TB,pessimistic,0.200,0.0205,0.40,300,-0.3782,-0.8918
TB,pessimistic,0.250,0.0205,0.40,300,-0.5070,-0.9788
TB,pessimistic,0.300,0.0205,0.40,320,-0.6348,-1.0659
TB,pessimistic,0.350,0.0205,0.40,500,-0.7457,-1.1529
TB,pessimistic,0.400,0.0205,0.40,500,-0.8327,-1.2399
TB,pessimistic,0.450,0.0205,0.40,500,-0.9197,-1.3269
TB,pessimistic,0.500,0.0205,0.40,500,-1.0067,-1.4140
TB,pessimistic,0.550,0.0205,0.40,500,-1.0938,-1.5010
TB,pessimistic,0.600,0.0205,0.40,500,-1.1808,-1.5880
TB,pessimistic,0.650,0.0205,0.40,500,-1.2678,-1.6750
TB,pessimistic,0.700,0.0205,0.40,500,-1.3548,-1.7621
TB,pessimistic,0.750,0.0205,0.40,500,-1.4419,-1.8491
TB,pessimistic,0.800,0.0205,0.40,500,-1.5289,-1.9361
TB,pessimistic,0.850,0.0205,0.40,500,-1.6159,-2.0231
TB,pessimistic,0.900,0.0205,0.40,500,-1.7029,-2.1102
TB,pessimistic,0.950,0.0205,0.40,500,-1.7900,-2.1972
TB,pessimistic,1.000,0.0205,0.40,500,-1.8770,-2.2842
TB,pessimistic,0.000,0.0244,0.40,300,0.1096,-0.5471
TB,pessimistic,0.050,0.0244,0.40,300,-0.0082,-0.6358
TB,pessimistic,0.100,0.0244,0.40,300,-0.1322,-0.7218
TB,pessimistic,0.150,0.0244,0.40,300,-0.2595,-0.8078
TB,pessimistic,0.200,0.0244,0.40,300,-0.3867,-0.8938
TB,pessimistic,0.250,0.0244,0.40,300,-0.5140,-0.9799
TB,pessimistic,0.300,0.0244,0.40,320,-0.6402,-1.0659
TB,pessimistic,0.350,0.0244,0.40,500,-0.7501,-1.1519
TB,pessimistic,0.400,0.0244,0.40,500,-0.8361,-1.2379
TB,pessimistic,0.450,0.0244,0.40,500,-0.9221,-1.3239
TB,pessimistic,0.500,0.0244,0.40,500,-1.0081,-1.4100
TB,pessimistic,0.550,0.0244,0.40,500,-1.0942,-1.4960
TB,pessimistic,0.600,0.0244,0.40,500,-1.1802,-1.5820
TB,pessimistic,0.650,0.0244,0.40,500,-1.2662,-1.6680
TB,pessimistic,0.700,0.0244,0.40,500,-1.3522,-1.7540
TB,pessimistic,0.750,0.0244,0.40,500,-1.4382,-1.8401
TB,pessimistic,0.800,0.0244,0.40,500,-1.5243,-1.9261
TB,pessimistic,0.850,0.0244,0.40,500,-1.6103,-2.0121
TB,pessimistic,0.900,0.0244,0.40,500,-1.6963,-2.0981
TB,pessimistic,0.950,0.0244,0.40,500,-1.7823,-2.1841
TB,pessimistic,1.000,0.0244,0.40,500,-1.8683,-2.2702
TB,pessimistic,0.000,0.0291,0.40,300,0.1048,-0.5542
TB,pessimistic,0.050,0.0291,0.40,300,-0.0205,-0.6417
TB,pessimistic,0.100,0.0291,0.40,300,-0.1459,-0.7265
TB,pessimistic,0.150,0.0291,0.40,300,-0.2713,-0.8114
TB,pessimistic,0.200,0.0291,0.40,300,-0.3967,-0.8962
TB,pessimistic,0.250,0.0291,0.40,300,-0.5220,-0.9810
TB,pessimistic,0.300,0.0291,0.40,320,-0.6465,-1.0659
TB,pessimistic,0.350,0.0291,0.40,500,-0.7552,-1.1507
TB,pessimistic,0.400,0.0291,0.40,500,-0.8401,-1.2356
TB,pessimistic,0.450,0.0291,0.40,500,-0.9249,-1.3204
TB,pessimistic,0.500,0.0291,0.40,500,-1.0097,-1.4053
TB,pessimistic,0.550,0.0291,0.40,500,-1.0946,-1.4901
TB,pessimistic,0.600,0.0291,0.40,500,-1.1794,-1.5749
TB,pessimistic,0.650,0.0291,0.40,500,-1.2643,-1.6598
TB,pessimistic,0.700,0.0291,0.40,500,-1.3491,-1.7446
TB,pessimistic,0.750,0.0291,0.40,500,-1.4340,-1.8295
TB,pessimistic,0.800,0.0291,0.40,500,-1.5188,-1.9143
TB,pessimistic,0.850,0.0291,0.40,500,-1.6036,-1.9992
TB,pessimistic,0.900,0.0291,0.40,500,-1.6885,-2.0840
TB,pessimistic,0.950,0.0291,0.40,500,-1.7733,-2.1688
TB,pessimistic,1.000,0.0291,0.40,500,-1.8582,-2.2537
TB,pessimistic,0.000,0.0347,0.40,300,0.0846,-0.5624
TB,pessimistic,0.050,0.0347,0.40,300,-0.0386,-0.6485
TB,pessimistic,0.100,0.0347,0.40,300,-0.1618,-0.7320
TB,pessimistic,0.150,0.0347,0.40,300,-0.2850,-0.8155
TB,pessimistic,0.200,0.0347,0.40,300,-0.4082,-0.8989
TB,pessimistic,0.250,0.0347,0.40,300,-0.5314,-0.9824
TB,pessimistic,0.300,0.0347,0.40,320,-0.6538,-1.0659
TB,pessimistic,0.350,0.0347,0.40,500,-0.7612,-1.1493
TB,pessimistic,0.400,0.0347,0.40,500,-0.8446,-1.2328
TB,pessimistic,0.450,0.0347,0.40,500,-0.9281,-1.3163
TB,pessimistic,0.500,0.0347,0.40,500,-1.0116,-1.3997
TB,pessimistic,0.550,0.0347,0.40,500,-1.0950,-1.4832
TB,pessimistic,0.600,0.0347,0.40,500,-1.1785,-1.5667
TB,pessimistic,0.650,0.0347,0.40,500,-1.2620,-1.6501
TB,pessimistic,0.700,0.0347,0.40,500,-1.3454,-1.7336
TB,pessimistic,0.750,0.0347,0.40,500,-1.4289,-1.8171
TB,pessimistic,0.800,0.0347,0.40,500,-1.5124,-1.9005
TB,pessimistic,0.850,0.0347,0.40,500,-1.5958,-1.9840
TB,pessimistic,0.900,0.0347,0.40,500,-1.6793,-2.0675
TB,pessimistic,0.950,0.0347,0.40,500,-1.7628,-2.1509
TB,pessimistic,1.000,0.0347,0.40,500,-1.8462,-2.2344
TB,pessimistic,0.000,0.0414,0.40,300,0.0612,-0.5720
TB,pessimistic,0.050,0.0414,0.40,300,-0.0595,-0.6564
TB,pessimistic,0.100,0.0414,0.40,300,-0.1802,-0.7383
TB,pessimistic,0.150,0.0414,0.40,300,-0.3009,-0.8202
TB,pessimistic,0.200,0.0414,0.40,300,-0.4215,-0.9020
TB,pessimistic,0.250,0.0414,0.40,300,-0.5422,-0.9839
TB,pessimistic,0.300,0.0414,0.40,320,-0.6622,-1.0658
TB,pessimistic,0.350,0.0414,0.40,500,-0.7680,-1.1476
TB,pessimistic,0.400,0.0414,0.40,500,-0.8498,-1.2295
TB,pessimistic,0.450,0.0414,0.40,500,-0.9317,-1.3114
TB,pessimistic,0.500,0.0414,0.40,500,-1.0136,-1.3933
TB,pessimistic,0.550,0.0414,0.40,500,-1.0954,-1.4751
TB,pessimistic,0.600,0.0414,0.40,500,-1.1773,-1.5570
TB,pessimistic,0.650,0.0414,0.40,500,-1.2592,-1.6389
TB,pessimistic,0.700,0.0414,0.40,500,-1.3411,-1.7208
TB,pessimistic,0.750,0.0414,0.40,500,-1.4229,-1.8026
TB,pessimistic,0.800,0.0414,0.40,500,-1.5048,-1.8845
TB,pessimistic,0.850,0.0414,0.40,500,-1.5867,-1.9664
TB,pessimistic,0.900,0.0414,0.40,500,-1.6685,-2.0482
