Ti,tau,f_B,r_ash,eta_ch,f_tail,eta_drive,f_imp,xi_sync,Pnet_Pbrems
495.2617,0.3092,0.1407,0.0051,0.3679,0.5193,0.6870,0.0159,0.0306,0.0753
571.1421,0.3443,0.1888,0.0024,0.3027,0.4686,0.6215,0.0012,0.0557,0.0136
396.6811,0.4277,0.2252,0.0053,0.4736,0.5385,0.7591,0.0020,0.0330,0.1377
498.5200,0.5275,0.1775,0.0137,0.4699,0.5833,0.6534,0.0106,0.0063,0.0619
574.9990,0.6014,0.2024,0.0040,0.4813,0.5296,0.6775,0.0086,0.0517,0.0715
459.2099,0.4179,0.1576,0.0088,0.2970,0.5634,0.6512,0.0007,0.0044,0.0624
557.7467,0.3400,0.1264,0.0342,0.4491,0.5021,0.7803,0.0031,0.0442,0.0612
581.3063,0.3030,0.1097,0.0125,0.4349,0.2752,0.7374,0.0087,0.0130,0.0046
544.7188,0.3230,0.1460,0.0043,0.3420,0.5783,0.6340,0.0085,0.0028,0.1321
579.7009,0.3878,0.2484,0.0083,0.4784,0.5602,0.7858,0.0037,0.2390,0.0363
427.2739,0.3236,0.1663,0.0094,0.2438,0.3441,0.7329,0.0005,0.0707,0.0233
542.4483,0.3974,0.1626,0.0225,0.4476,0.4736,0.7476,0.0064,0.0013,0.0578
493.2088,0.3377,0.2366,0.0100,0.3856,0.5880,0.7731,0.0097,0.0349,0.1116
380.0998,0.4680,0.1059,0.0075,0.4057,0.4815,0.7039,0.0001,0.0024,0.0097
399.5005,0.3537,0.1336,0.0262,0.2786,0.4438,0.7400,0.0005,0.0858,0.0251
440.7884,0.3648,0.1745,0.0034,0.1775,0.5993,0.7173,0.0010,0.0618,0.0862
465.1954,0.9381,0.2676,0.0028,0.4597,0.5823,0.4751,0.0020,0.0004,0.0233
272.4156,0.3987,0.1790,0.0063,0.0457,0.1578,0.7488,0.0054,0.0111,0.0005
433.8065,0.3165,0.2172,0.0097,0.4432,0.5438,0.7315,0.0107,0.1072,0.0320
482.7287,0.7006,0.2312,0.0141,0.4906,0.5731,0.7765,0.0007,0.0407,0.1402
497.6160,0.3243,0.1074,0.0115,0.3524,0.4708,0.7639,0.0138,0.0490,0.0189
511.3152,0.3824,0.1021,0.0063,0.4856,0.5276,0.7218,0.0078,0.0046,0.0624
584.8883,0.3295,0.2128,0.0238,0.4447,0.4930,0.7027,0.0070,0.0149,0.0660
538.2039,0.7465,0.2166,0.0171,0.4932,0.5778,0.5901,0.0038,0.1079,0.0013
540.6347,0.3051,0.1435,0.0301,0.2145,0.1764,0.7539,0.0038,0.0098,0.0023
522.0947,0.3265,0.1355,0.0481,0.3813,0.5945,0.6944,0.0002,0.0619,0.0077
358.9804,0.3652,0.1798,0.0020,0.1829,0.5483,0.6087,0.0067,0.0230,0.0547
452.7674,0.3468,0.1526,0.0127,0.3597,0.5711,0.7891,0.0154,0.0699,0.0483
473.5327,0.4141,0.2168,0.0161,0.4155,0.5074,0.7200,0.0048,0.0156,0.0374
439.0559,0.3215,0.1502,0.0044,0.4785,0.3930,0.6752,0.0014,0.0206,0.0528
305.7939,0.4095,0.1483,0.0322,0.3747,0.4817,0.7994,0.0008,0.0338,0.0229
553.6995,0.4517,0.2694,0.0065,0.4964,0.4371,0.7940,0.0084,0.0168,0.0258
589.1512,0.3685,0.0938,0.0140,0.4344,0.5571,0.7608,0.0051,0.0217,0.0303
411.7794,0.3385,0.1451,0.0061,0.3089,0.3235,0.7734,0.0161,0.0602,0.0116
442.8399,0.3531,0.1038,0.0088,0.1207,0.5035,0.7197,0.0070,0.0870,0.0113
579.7993,0.8825,0.1900,0.0020,0.4256,0.5870,0.7487,0.0072,0.0046,0.0939
567.9535,0.3860,0.2066,0.0012,0.4802,0.5509,0.5744,0.0025,0.1155,0.0730
405.2498,0.3455,0.1504,0.0171,0.2424,0.5049,0.7563,0.0032,0.0443,0.1163
368.6841,0.4187,0.1961,0.0075,0.3111,0.5832,0.7852,0.0064,0.0429,0.0432
538.6758,0.3724,0.2666,0.0380,0.4980,0.5336,0.7613,0.0021,0.0504,0.0250
480.3100,0.9739,0.1781,0.0127,0.4667,0.5394,0.7933,0.0049,0.0024,0.0026
450.1735,0.3548,0.2812,0.0081,0.3930,0.4539,0.7489,0.0008,0.0184,0.0096
510.7553,0.3162,0.1228,0.0081,0.1849,0.5222,0.7569,0.0003,0.0248,0.1288
540.2172,0.3080,0.1681,0.0017,0.4890,0.5819,0.7845,0.0073,0.2879,0.1101
569.2981,0.3007,0.1982,0.0062,0.1033,0.5162,0.6460,0.0015,0.0125,0.0472
407.4724,0.3426,0.1296,0.0162,0.3694,0.5936,0.7159,0.0021,0.0914,0.0169
583.8249,0.3036,0.2380,0.0174,0.4600,0.4171,0.7484,0.0027,0.0742,0.0405
490.0183,0.3069,0.1920,0.0089,0.3326,0.4194,0.7275,0.0065,0.0946,0.0367
561.1212,0.7181,0.2455,0.0013,0.4302,0.5751,0.4691,0.0004,0.0188,0.0419
352.9205,0.4400,0.1691,0.0117,0.3333,0.4735,0.7806,0.0039,0.0111,0.0399
428.0446,0.3246,0.1855,0.0137,0.1445,0.3638,0.7526,0.0059,0.0094,0.0873
379.0659,0.4056,0.1192,0.0066,0.2065,0.4780,0.7705,0.0080,0.0244,0.0406
503.5651,0.3554,0.2051,0.0021,0.4504,0.4842,0.7388,0.0106,0.1441,0.0039
524.6255,0.6521,0.1871,0.0218,0.4987,0.5175,0.7057,0.0006,0.0038,0.0732
548.3426,0.8190,0.1936,0.0074,0.4878,0.5866,0.6634,0.0186,0.0495,0.0116
572.2187,0.3118,0.1177,0.0159,0.3020,0.5499,0.7885,0.0186,0.0132,0.0231
384.3281,0.3502,0.1433,0.0185,0.0107,0.1185,0.6575,0.0063,0.0368,0.0110
493.7207,0.3607,0.2382,0.0041,0.1941,0.5904,0.6988,0.0021,0.0130,0.0009
402.4762,0.3790,0.1709,0.0265,0.4404,0.5577,0.6938,0.0033,0.0050,0.0715
282.9458,0.4209,0.1609,0.0041,0.2747,0.2179,0.7963,0.0046,0.0018,0.0500
550.7976,0.4667,0.1814,0.0129,0.4806,0.4906,0.7205,0.0018,0.0723,0.0649
419.9418,0.6404,0.2160,0.0085,0.4727,0.5930,0.7942,0.0075,0.0159,0.1180
451.3039,0.3862,0.1857,0.0024,0.3771,0.5343,0.7033,0.0089,0.0706,0.0374
527.9018,0.5599,0.2116,0.0069,0.3849,0.5489,0.7457,0.0004,0.0146,0.0718
436.7837,0.3253,0.1803,0.0093,0.2770,0.4622,0.7766,0.0130,0.0264,0.0783
449.9882,0.3454,0.1370,0.0209,0.3029,0.3498,0.7316,0.0013,0.0809,0.0128
535.7372,0.9757,0.2536,0.0035,0.4913,0.5898,0.6195,0.0033,0.1032,0.0977
573.2926,0.5589,0.2651,0.0089,0.4467,0.4894,0.7866,0.0052,0.0102,0.0211
561.1667,0.3464,0.1465,0.0092,0.3557,0.4169,0.7415,0.0010,0.0869,0.0411
526.4399,0.4619,0.1631,0.0155,0.4923,0.5562,0.6395,0.0038,0.0860,0.0342
546.6415,0.3170,0.1568,0.0022,0.4902,0.4849,0.7228,0.0170,0.1126,0.0366
479.1496,0.3518,0.1604,0.0078,0.4912,0.2811,0.7973,0.0031,0.0543,0.0657
430.3991,0.3324,0.1457,0.0013,0.0142,0.1254,0.4000,0.0016,0.0101,0.0672
526.2237,0.3163,0.1091,0.0245,0.3657,0.4844,0.7515,0.0132,0.0182,0.0012
581.5103,0.3452,0.1862,0.0010,0.4496,0.5825,0.6767,0.0003,0.2805,0.0668
497.0313,0.3147,0.2028,0.0265,0.4266,0.5708,0.7368,0.0102,0.1036,0.0123
486.8725,0.6442,0.2533,0.0041,0.4133,0.5355,0.7377,0.0030,0.0110,0.0178
444.1436,0.3569,0.1539,0.0084,0.0651,0.3780,0.4157,0.0025,0.0005,0.0126
381.9090,0.3382,0.1686,0.0018,0.4325,0.5373,0.7818,0.0035,0.0453,0.1754
597.3448,0.5118,0.1341,0.0066,0.4248,0.5461,0.7314,0.0071,0.0265,0.0239
508.5916,0.4101,0.1373,0.0257,0.3136,0.5990,0.6448,0.0002,0.0007,0.0106
577.4456,0.6538,0.2899,0.0185,0.4355,0.5828,0.7115,0.0051,0.0093,0.0162
431.8838,0.3228,0.2104,0.0121,0.3574,0.5118,0.6407,0.0047,0.0670,0.0049
558.3469,0.4256,0.1791,0.0376,0.3964,0.5732,0.7536,0.0015,0.0366,0.0239
438.9792,0.4072,0.1117,0.0091,0.1408,0.5434,0.7645,0.0025,0.0189,0.0207
579.2417,0.3097,0.1207,0.0439,0.4585,0.4532,0.7988,0.0050,0.0046,0.0577
326.1012,0.3951,0.1246,0.0039,0.0127,0.2902,0.4633,0.0056,0.0401,0.0569
534.4409,0.5135,0.2133,0.0315,0.4881,0.5071,0.7282,0.0001,0.0550,0.0079
443.8241,0.3400,0.1831,0.0268,0.4960,0.5607,0.7716,0.0093,0.0361,0.1101
563.1909,0.3117,0.1002,0.0048,0.2482,0.5896,0.7785,0.0054,0.0211,0.1345
509.5061,0.4272,0.1644,0.0128,0.4578,0.4872,0.7680,0.0057,0.0460,0.0724
258.3564,0.4617,0.1223,0.0055,0.0810,0.4613,0.7557,0.0024,0.0691,0.0065
556.4642,0.6692,0.1683,0.0058,0.4790,0.5918,0.6538,0.0025,0.1406,0.0578
461.2951,0.6009,0.1383,0.0080,0.4656,0.5957,0.6864,0.0049,0.0275,0.0527
591.4892,0.3761,0.2102,0.0482,0.4362,0.5933,0.7712,0.0072,0.0542,0.0042
397.7858,0.3592,0.1956,0.0045,0.4542,0.3964,0.7859,0.0062,0.0135,0.1260
364.1190,0.3482,0.1733,0.0060,0.2885,0.5796,0.7829,0.0122,0.1419,0.0085
435.5550,0.5413,0.1695,0.0220,0.4918,0.5746,0.7310,0.0088,0.0451,0.0106
340.2781,0.4042,0.1578,0.0021,0.3226,0.3295,0.6919,0.0006,0.0641,0.0122
543.5409,0.3675,0.1332,0.0234,0.4995,0.4917,0.7822,0.0006,0.0261,0.1581
445.7477,0.3622,0.1478,0.0287,0.3907,0.4198,0.7982,0.0016,0.0598,0.0449
520.4010,0.8814,0.2908,0.0106,0.4849,0.5293,0.7857,0.0023,0.0084,0.0423
464.8243,0.3018,0.2485,0.0137,0.4483,0.5713,0.7960,0.0183,0.0924,0.0054
359.6999,0.3574,0.1559,0.0144,0.0374,0.3180,0.4462,0.0008,0.0225,0.0055
570.0975,0.7499,0.1435,0.0083,0.4816,0.5273,0.7650,0.0018,0.0479,0.0235
556.3867,0.3211,0.1411,0.0170,0.4254,0.2481,0.7979,0.0010,0.0360,0.0546
407.1682,0.3484,0.1199,0.0142,0.1383,0.4222,0.6511,0.0140,0.0124,0.0009
474.8735,0.5120,0.1716,0.0063,0.4643,0.5313,0.6104,0.0008,0.0848,0.0023
474.2320,0.3377,0.1190,0.0117,0.1142,0.3173,0.6827,0.0016,0.0825,0.0264
517.9508,0.3312,0.2683,0.0133,0.3790,0.5604,0.7124,0.0025,0.0098,0.0851
448.1333,0.4199,0.1778,0.0020,0.3532,0.5761,0.7792,0.0009,0.1196,0.0949
330.5437,0.3729,0.1742,0.0074,0.2031,0.3019,0.6414,0.0002,0.0020,0.0541
328.4589,0.4128,0.0914,0.0098,0.0286,0.1199,0.5349,0.0048,0.0209,0.0204
536.7509,0.8454,0.1718,0.0023,0.3858,0.5861,0.7325,0.0004,0.0294,0.0163
501.6425,0.3713,0.1924,0.0046,0.3505,0.5792,0.5855,0.0039,0.0290,0.0548
564.3621,0.3868,0.1247,0.0096,0.4239,0.5851,0.6963,0.0027,0.0084,0.1541
305.3952,0.3904,0.1670,0.0190,0.2577,0.2356,0.7778,0.0027,0.0467,0.0092
585.5312,0.4363,0.1758,0.0232,0.4868,0.4729,0.7335,0.0012,0.0328,0.0705
439.7315,0.4662,0.1134,0.0050,0.4650,0.5409,0.7138,0.0056,0.0079,0.0454
301.0852,0.4132,0.1749,0.0132,0.0879,0.4115,0.7162,0.0013,0.0321,0.0231
531.8868,0.6398,0.1589,0.0033,0.4573,0.5263,0.7875,0.0038,0.0644,0.0486
334.6559,0.4347,0.1082,0.0167,0.0281,0.4624,0.4489,0.0014,0.0097,0.0261
464.4539,0.5525,0.1934,0.0361,0.4953,0.5842,0.7521,0.0011,0.0181,0.0837
460.9361,0.3121,0.1781,0.0207,0.2549,0.4758,0.7974,0.0149,0.0564,0.0094
541.9680,0.3240,0.1250,0.0211,0.1599,0.4148,0.7440,0.0021,0.0602,0.0088
400.7699,0.4215,0.1081,0.0322,0.4752,0.5823,0.7722,0.0004,0.0382,0.0217
447.3077,0.3183,0.1728,0.0281,0.1995,0.4948,0.7583,0.0006,0.0260,0.0849
552.6139,0.3339,0.2442,0.0056,0.4469,0.5284,0.7671,0.0046,0.0293,0.1957
384.9356,0.3522,0.1784,0.0078,0.0203,0.3991,0.7200,0.0106,0.0052,0.0545
529.6014,0.6052,0.2744,0.0118,0.4216,0.5873,0.7304,0.0032,0.0479,0.0220
369.3681,0.3451,0.2257,0.0081,0.2610,0.3513,0.7604,0.0004,0.0609,0.0250
583.1888,0.4596,0.2755,0.0166,0.4715,0.5172,0.7811,0.0091,0.0469,0.0102
396.0718,0.6358,0.2469,0.0148,0.4793,0.5650,0.7299,0.0003,0.0284,0.0425
357.4941,0.3618,0.1361,0.0250,0.1611,0.3302,0.7963,0.0102,0.0101,0.0171
415.6722,0.3573,0.1124,0.0111,0.0057,0.1529,0.5931,0.0040,0.0127,0.0731
386.7196,0.7997,0.1537,0.0038,0.4744,0.5947,0.7108,0.0020,0.0109,0.0720
380.1894,0.3808,0.1443,0.0059,0.2253,0.4560,0.7436,0.0038,0.0041,0.1340
274.7215,0.4240,0.1543,0.0280,0.0595,0.2885,0.7153,0.0028,0.0073,0.0087
514.5168,0.3562,0.1615,0.0087,0.3951,0.5262,0.6247,0.0104,0.0368,0.0080
551.8904,0.3215,0.2071,0.0122,0.4627,0.4442,0.6839,0.0051,0.0504,0.0603
477.1871,0.3069,0.1524,0.0130,0.1667,0.2037,0.7591,0.0047,0.0135,0.0133
587.4520,0.4136,0.1561,0.0205,0.3997,0.5818,0.7133,0.0085,0.0634,0.0060
467.9916,0.8174,0.2104,0.0178,0.4615,0.5854,0.5163,0.0003,0.0050,0.0028
499.9419,0.3063,0.1728,0.0019,0.2628,0.4692,0.6053,0.0064,0.0626,0.0470
566.4703,0.3468,0.2214,0.0052,0.3129,0.5200,0.7980,0.0117,0.0009,0.0644
419.9371,0.3196,0.2275,0.0011,0.1234,0.2097,0.6512,0.0034,0.0245,0.0162
403.5505,0.3881,0.0876,0.0229,0.2165,0.5139,0.7097,0.0004,0.0017,0.0302
478.4940,0.8439,0.2409,0.0062,0.4926,0.5929,0.6846,0.0015,0.0453,0.1528
586.2861,0.3207,0.1216,0.0041,0.3691,0.5473,0.7499,0.0062,0.1682,0.0398
566.2472,0.4310,0.2689,0.0085,0.4514,0.5888,0.6518,0.0011,0.0822,0.0972
505.3330,0.5036,0.1278,0.0143,0.4995,0.5151,0.7393,0.0099,0.0093,0.0029
535.8448,0.3061,0.1946,0.0099,0.4189,0.5536,0.6723,0.0075,0.1689,0.0106
451.9827,0.4000,0.2185,0.0016,0.4296,0.4313,0.7331,0.0029,0.0505,0.0430
472.9320,0.3300,0.1445,0.0187,0.4916,0.5669,0.6958,0.0007,0.0653,0.1545
504.3860,0.3365,0.0874,0.0032,0.3308,0.4252,0.7482,0.0051,0.0059,0.0647
354.9162,0.3496,0.2085,0.0356,0.4544,0.4936,0.7497,0.0029,0.0276,0.0037
454.4193,0.3097,0.2294,0.0043,0.4995,0.5855,0.7143,0.0094,0.1402,0.0705
591.2266,0.9413,0.1955,0.0096,0.4471,0.5972,0.6221,0.0080,0.0272,0.0572
516.9243,0.4833,0.1992,0.0025,0.4918,0.4811,0.7968,0.0012,0.0839,0.1395
453.9797,0.3344,0.1480,0.0252,0.3238,0.2741,0.6879,0.0021,0.0175,0.0084
524.4722,0.3360,0.2531,0.0075,0.4869,0.5752,0.6900,0.0062,0.1881,0.0101
421.6701,0.3008,0.2750,0.0220,0.3712,0.5869,0.7596,0.0008,0.0284,0.0697
387.2076,0.4263,0.0913,0.0107,0.3092,0.4747,0.7928,0.0029,0.0058,0.0302
353.7441,0.3572,0.1889,0.0026,0.3169,0.5701,0.6616,0.0087,0.0567,0.0293
437.6047,0.3448,0.1105,0.0082,0.3790,0.5290,0.7724,0.0075,0.1237,0.0314
514.5637,0.3226,0.2097,0.0047,0.4224,0.5423,0.7898,0.0111,0.0575,0.1619
406.4688,0.3360,0.1550,0.0055,0.1914,0.3018,0.7167,0.0193,0.0195,0.0077
309.6369,0.4256,0.1146,0.0046,0.0213,0.5676,0.5647,0.0096,0.0292,0.0383
564.2696,0.3304,0.1307,0.0289,0.4860,0.5189,0.7943,0.0167,0.0110,0.0423
410.5953,0.3535,0.1557,0.0180,0.2574,0.5268,0.7035,0.0014,0.0071,0.1302
563.9797,0.3095,0.2035,0.0056,0.3965,0.4753,0.5932,0.0033,0.0485,0.0382
488.3597,0.3440,0.1280,0.0020,0.4642,0.4323,0.7779,0.0186,0.0337,0.0469
413.7909,0.4859,0.2241,0.0038,0.4044,0.5915,0.6678,0.0073,0.0297,0.0221
453.2580,0.3219,0.2546,0.0109,0.4842,0.3890,0.7995,0.0003,0.0801,0.0528
501.8944,0.3187,0.1130,0.0090,0.3153,0.5006,0.7040,0.0046,0.0644,0.0309
317.5786,0.3912,0.1518,0.0244,0.0149,0.1657,0.4192,0.0007,0.0572,0.0115
469.2844,0.4923,0.1585,0.0103,0.3232,0.5817,0.7465,0.0060,0.0079,0.0092
497.4162,0.3401,0.1207,0.0155,0.0305,0.1450,0.7676,0.0007,0.0121,0.0720
387.9277,0.4030,0.1243,0.0041,0.2937,0.5154,0.7217,0.0074,0.0645,0.0141
523.7761,0.3182,0.2158,0.0016,0.4714,0.3972,0.7610,0.0041,0.1729,0.0167
409.1320,0.3795,0.1904,0.0201,0.4901,0.5786,0.7893,0.0130,0.0023,0.1156
532.2949,0.5640,0.2357,0.0116,0.4846,0.5414,0.6230,0.0044,0.0290,0.0628
451.8701,0.3055,0.1825,0.0140,0.4316,0.3311,0.7738,0.0135,0.0106,0.0665
558.5202,0.9036,0.2266,0.0205,0.4713,0.5693,0.6703,0.0032,0.0447,0.0253
484.4998,0.4469,0.1980,0.0179,0.4578,0.5812,0.7011,0.0042,0.0828,0.0575
435.1371,0.3762,0.1397,0.0024,0.3948,0.4453,0.7267,0.0021,0.1060,0.0609
498.9492,0.3574,0.2474,0.0066,0.3061,0.5651,0.7592,0.0027,0.0478,0.0498
399.2827,0.3687,0.1411,0.0111,0.1655,0.4874,0.6468,0.0071,0.0001,0.0617
573.8662,0.3623,0.2023,0.0197,0.4326,0.5687,0.7147,0.0066,0.0835,0.0709
367.9255,0.3443,0.2180,0.0015,0.0038,0.5461,0.3666,0.0037,0.0433,0.0311
534.3154,0.5476,0.2308,0.0077,0.4223,0.5970,0.7625,0.0191,0.0383,0.0055
443.9016,0.3711,0.1969,0.0124,0.4301,0.4867,0.6878,0.0103,0.0195,0.0151
593.8910,0.4306,0.1713,0.0018,0.4842,0.5655,0.6889,0.0047,0.1854,0.0940
446.1256,0.3445,0.1356,0.0032,0.0131,0.5966,0.5064,0.0091,0.0046,0.0929
371.3593,0.3787,0.1708,0.0017,0.1123,0.5088,0.6183,0.0013,0.0663,0.0478
458.4953,0.3349,0.2003,0.0055,0.2830,0.4180,0.7941,0.0068,0.0687,0.0424
464.6685,0.3948,0.1336,0.0148,0.3450,0.5460,0.7607,0.0096,0.0451,0.0094
315.8916,0.3695,0.2130,0.0128,0.1640,0.5306,0.7887,0.0000,0.0457,0.0514
306.6978,0.3865,0.1854,0.0257,0.0490,0.5479,0.6226,0.0059,0.0011,0.0032
436.3832,0.3129,0.1924,0.0235,0.1212,0.3360,0.7322,0.0079,0.0071,0.0130
593.6830,0.3050,0.1377,0.0228,0.2650,0.5960,0.7743,0.0025,0.0464,0.1304
395.5920,0.3428,0.1524,0.0297,0.3447,0.3945,0.7905,0.0010,0.0033,0.1057
413.3085,0.6336,0.2272,0.0063,0.4671,0.5528,0.7804,0.0114,0.0390,0.0061
365.4881,0.3712,0.1357,0.0376,0.2254,0.5540,0.7959,0.0072,0.0369,0.0083
466.2732,0.3347,0.1596,0.0128,0.3768,0.5843,0.7339,0.0070,0.1873,0.0061
558.4196,0.4571,0.2005,0.0015,0.4592,0.5304,0.7370,0.0180,0.0205,0.0759
543.4923,0.3122,0.1794,0.0162,0.4644,0.5703,0.6322,0.0012,0.0656,0.1389
359.8877,0.3887,0.1544,0.0085,0.4909,0.4822,0.6840,0.0016,0.0183,0.0833
569.7246,0.8039,0.1890,0.0066,0.4464,0.5424,0.6494,0.0025,0.0077,0.0578
497.1246,0.3486,0.1773,0.0120,0.4916,0.5357,0.7538,0.0093,0.1009,0.1052
475.0499,0.5223,0.2191,0.0073,0.4995,0.5465,0.6791,0.0001,0.1196,0.0740
576.8959,0.3494,0.2566,0.0142,0.3642,0.5351,0.7201,0.0006,0.0676,0.0236
392.7103,0.4386,0.1888,0.0010,0.3997,0.4881,0.7715,0.0015,0.1028,0.0430
404.2767,0.3419,0.1435,0.0094,0.0637,0.3443,0.4907,0.0099,0.0130,0.0060
323.5260,0.4123,0.1023,0.0030,0.2713,0.3168,0.6469,0.0018,0.0080,0.0193
546.7207,0.3510,0.1628,0.0368,0.4281,0.5592,0.7678,0.0035,0.1293,0.0000
472.9082,0.9670,0.2060,0.0011,0.4763,0.5909,0.7775,0.0162,0.0549,0.0244
595.8494,0.6895,0.2203,0.0172,0.4711,0.5615,0.6352,0.0063,0.0651,0.0139
505.7507,0.3263,0.1577,0.0101,0.4030,0.3955,0.7497,0.0016,0.1453,0.0387
483.5387,0.3217,0.1430,0.0400,0.4875,0.5932,0.7683,0.0005,0.1110,0.0946
335.6019,0.3827,0.1153,0.0033,0.1252,0.1458,0.7929,0.0081,0.0025,0.0383
418.4402,0.3317,0.1730,0.0084,0.2559,0.3066,0.7894,0.0049,0.0370,0.1074
552.3566,0.4860,0.1764,0.0164,0.4317,0.5765,0.6796,0.0033,0.1019,0.0156
419.7561,0.3124,0.2200,0.0151,0.4238,0.4916,0.7533,0.0073,0.1204,0.0058
431.9624,0.3564,0.1648,0.0013,0.3223,0.5581,0.7739,0.0041,0.0275,0.2142
524.6008,0.3070,0.1587,0.0054,0.1135,0.1112,0.6744,0.0108,0.0039,0.0114
381.7412,0.3470,0.2148,0.0131,0.4052,0.5525,0.6327,0.0028,0.0104,0.0396
509.9065,0.4374,0.2109,0.0023,0.4852,0.5962,0.6504,0.0051,0.0106,0.2327
441.3483,0.3278,0.1615,0.0163,0.1391,0.2713,0.7558,0.0164,0.0023,0.0003
591.6315,0.3418,0.2318,0.0154,0.4971,0.5113,0.6882,0.0132,0.0381,0.0546
488.8982,0.3326,0.0971,0.0121,0.1478,0.4299,0.6960,0.0107,0.0118,0.0027
427.7893,0.3386,0.1400,0.0165,0.0221,0.1992,0.3736,0.0047,0.0061,0.0381
484.2627,0.6284,0.2826,0.0136,0.4369,0.5398,0.7815,0.0012,0.0058,0.0144
579.3038,0.3154,0.2685,0.0051,0.4323,0.5807,0.6309,0.0113,0.0348,0.0580
574.0887,0.5500,0.2710,0.0240,0.4544,0.5855,0.7682,0.0084,0.0060,0.0559
561.5821,0.9778,0.1943,0.0310,0.4934,0.5959,0.7166,0.0044,0.0350,0.0473
451.2077,0.4344,0.1861,0.0162,0.2378,0.5999,0.7347,0.0013,0.0042,0.0075
576.7622,0.3014,0.1379,0.0036,0.3365,0.4480,0.6572,0.0072,0.0488,0.0735
452.8118,0.3161,0.1926,0.0028,0.0429,0.2075,0.5994,0.0030,0.0095,0.0710
535.3478,0.5074,0.1996,0.0404,0.4804,0.5680,0.7016,0.0032,0.0413,0.0078
564.6356,0.5155,0.2732,0.0037,0.4977,0.5204,0.6398,0.0015,0.1256,0.0206
324.3193,0.6896,0.2229,0.0063,0.4987,0.5770,0.7900,0.0103,0.0124,0.0015
283.5282,0.4329,0.1174,0.0321,0.0365,0.5609,0.7810,0.0029,0.0211,0.0186
518.1914,0.3141,0.1821,0.0108,0.3871,0.4732,0.7650,0.0060,0.0635,0.1290
372.9539,0.3599,0.1596,0.0066,0.3684,0.2338,0.6893,0.0076,0.0119,0.0033
510.4120,0.4184,0.1232,0.0217,0.4501,0.5874,0.7864,0.0076,0.0503,0.0436
354.2977,0.3748,0.1322,0.0385,0.1731,0.4275,0.6631,0.0019,0.0202,0.0027
427.9484,0.4049,0.1859,0.0031,0.4710,0.4256,0.7828,0.0033,0.0654,0.0944
511.9343,0.3146,0.1583,0.0059,0.2933,0.5574,0.7000,0.0052,0.1726,0.0308
434.4384,0.3371,0.2006,0.0216,0.3654,0.5630,0.6612,0.0016,0.0617,0.0366
581.9605,0.3172,0.1657,0.0350,0.4506,0.3717,0.7566,0.0018,0.0167,0.0419
540.9871,0.3806,0.1547,0.0081,0.4762,0.5829,0.7384,0.0037,0.0327,0.2556
491.1295,0.4396,0.2135,0.0244,0.4133,0.4473,0.7832,0.0002,0.0084,0.0092
469.5819,0.4678,0.1969,0.0313,0.4460,0.5275,0.7972,0.0014,0.0404,0.0336
521.3076,0.8726,0.2458,0.0201,0.4772,0.5455,0.7652,0.0042,0.0123,0.0241
377.0767,0.3630,0.1602,0.0160,0.0320,0.5137,0.7324,0.0044,0.0787,0.0252
596.2639,0.3679,0.2281,0.0062,0.3001,0.5892,0.6608,0.0049,0.0052,0.0556
404.9339,0.4696,0.1509,0.0065,0.3843,0.5666,0.7869,0.0058,0.0305,0.0818
398.6925,0.3448,0.2171,0.0139,0.4463,0.4290,0.7655,0.0081,0.0080,0.0611
319.0188,0.4194,0.1363,0.0114,0.0153,0.3819,0.7990,0.0023,0.0090,0.0954
517.1537,0.3401,0.2701,0.0044,0.4025,0.5149,0.6862,0.0043,0.0068,0.0694
454.6362,0.5136,0.2512,0.0027,0.3947,0.5687,0.7687,0.0050,0.0632,0.0140
577.8960,0.3301,0.1088,0.0101,0.3211,0.5244,0.6076,0.0031,0.0309,0.0048
306.3832,0.4440,0.1283,0.0044,0.0661,0.1372,0.7835,0.0018,0.0180,0.0705
448.5441,0.3904,0.1585,0.0123,0.4429,0.3143,0.7712,0.0051,0.0222,0.0058
577.6727,0.4470,0.1627,0.0069,0.4439,0.5766,0.7211,0.0149,0.1086,0.0043
473.8760,0.3195,0.2173,0.0022,0.2117,0.5712,0.6905,0.0074,0.0593,0.0375
409.7220,0.3559,0.1687,0.0049,0.1460,0.4031,0.6230,0.0121,0.0085,0.0014
555.5899,0.3068,0.1470,0.0016,0.4177,0.3268,0.7540,0.0028,0.0224,0.1732
430.7302,0.4254,0.2815,0.0087,0.4864,0.5020,0.7308,0.0064,0.0049,0.0153
547.5348,0.5989,0.2398,0.0105,0.4942,0.5811,0.7820,0.0029,0.0610,0.1924
298.5314,0.4221,0.1144,0.0221,0.0646,0.4139,0.6819,0.0044,0.0267,0.0326
440.6922,0.4560,0.1739,0.0141,0.4415,0.5337,0.6853,0.0087,0.0134,0.0166
461.8971,0.3046,0.2347,0.0116,0.2785,0.5994,0.7535,0.0118,0.0721,0.0161
525.4739,0.7965,0.2865,0.0062,0.4405,0.5821,0.7400,0.0002,0.0495,0.0534
401.8119,0.3758,0.0974,0.0027,0.4248,0.2112,0.7992,0.0064,0.0017,0.0670
468.9752,0.3438,0.1530,0.0053,0.1067,0.5438,0.7403,0.0015,0.0964,0.0531
308.0591,0.4007,0.1221,0.0034,0.2812,0.3396,0.7418,0.0008,0.0498,0.0117
