Ti,tau,f_B,r_ash,eta_ch,f_tail,eta_drive,f_imp,xi_sync,Pnet_Pbrems
494.3238,0.3096,0.1596,0.0110,0.0141,0.2508,0.6451,0.0066,0.0021,0.0717
471.0018,0.3589,0.1545,0.0076,0.2972,0.4166,0.7951,0.0183,0.0257,0.0820
426.6520,0.3188,0.2299,0.0103,0.3721,0.4908,0.6110,0.0036,0.0378,0.0066
419.5751,0.4136,0.0843,0.0073,0.1282,0.5878,0.7308,0.0039,0.0110,0.0150
525.2089,0.3967,0.1986,0.0358,0.3818,0.5542,0.7240,0.0000,0.0073,0.0453
545.4058,0.4926,0.1978,0.0089,0.3644,0.5758,0.6545,0.0070,0.0193,0.0397
485.4135,0.3090,0.1490,0.0038,0.4159,0.4851,0.6905,0.0049,0.0748,0.0974
553.2320,0.4492,0.1899,0.0105,0.4983,0.5659,0.6875,0.0101,0.2080,0.0259
361.7230,0.4201,0.1173,0.0212,0.0332,0.3950,0.6527,0.0101,0.0129,0.0006
542.4203,0.5998,0.1811,0.0150,0.4702,0.4598,0.7895,0.0078,0.0225,0.0011
493.2360,0.4853,0.1223,0.0055,0.4081,0.5973,0.7643,0.0057,0.0186,0.1160
498.4373,0.3799,0.1667,0.0245,0.4473,0.5689,0.6348,0.0139,0.0273,0.0305
465.1176,0.3307,0.1567,0.0218,0.2385,0.1610,0.7497,0.0010,0.0040,0.0528
448.9244,0.3601,0.1782,0.0027,0.3910,0.5827,0.7362,0.0179,0.2069,0.0107
574.9155,0.3882,0.1526,0.0116,0.4451,0.5308,0.7351,0.0071,0.0729,0.1222
396.3800,0.5644,0.1187,0.0098,0.4530,0.5512,0.7777,0.0035,0.0164,0.0333
553.4910,0.3673,0.2169,0.0142,0.2802,0.5945,0.7759,0.0127,0.0104,0.0590
397.0492,0.3901,0.1714,0.0037,0.0941,0.2652,0.6312,0.0038,0.0002,0.0238
306.5588,0.4215,0.1284,0.0021,0.0293,0.3414,0.4929,0.0067,0.0694,0.0644
495.5936,0.3145,0.1401,0.0272,0.1520,0.3267,0.7682,0.0025,0.0447,0.0302
526.5107,0.3301,0.0962,0.0059,0.2315,0.5382,0.6860,0.0068,0.0100,0.0991
545.1896,0.6299,0.2610,0.0058,0.4954,0.5353,0.7993,0.0151,0.1015,0.0543
509.2187,0.5505,0.2126,0.0013,0.4475,0.4574,0.7450,0.0033,0.0401,0.0357
319.4793,0.4558,0.1106,0.0012,0.0647,0.3883,0.4278,0.0029,0.0003,0.0200
338.2453,0.3816,0.1485,0.0073,0.0090,0.4003,0.6397,0.0161,0.0680,0.0444
582.4339,0.3019,0.2209,0.0240,0.4580,0.5380,0.7358,0.0162,0.1505,0.0192
484.9496,0.3474,0.1211,0.0088,0.1163,0.4570,0.5006,0.0133,0.0016,0.0097
312.7427,0.3899,0.1694,0.0219,0.0044,0.4542,0.7224,0.0031,0.0228,0.0668
462.5095,0.3740,0.1838,0.0057,0.4396,0.3763,0.6937,0.0073,0.0212,0.0446
476.1093,0.3378,0.1814,0.0110,0.3394,0.5575,0.7763,0.0108,0.0659,0.1460
494.9081,0.6161,0.2752,0.0064,0.4666,0.5933,0.5877,0.0080,0.0925,0.0005
411.9240,0.3669,0.1673,0.0305,0.3781,0.4622,0.7029,0.0005,0.0498,0.0048
490.0125,0.3538,0.1950,0.0133,0.3051,0.5365,0.6115,0.0004,0.0195,0.0443
562.3374,0.3021,0.1191,0.0169,0.3644,0.4544,0.7957,0.0151,0.0434,0.1239
406.8252,0.7227,0.2433,0.0075,0.4801,0.5894,0.7448,0.0094,0.0544,0.0600
466.5258,0.3154,0.1894,0.0175,0.0062,0.1944,0.7108,0.0147,0.0053,0.0425
430.0202,0.5366,0.1499,0.0208,0.4732,0.5566,0.7647,0.0077,0.0739,0.0051
426.4990,0.3402,0.1669,0.0360,0.2761,0.5341,0.7770,0.0164,0.0003,0.0688
548.8010,0.3602,0.1214,0.0252,0.4810,0.5107,0.6901,0.0017,0.0178,0.0704
525.0563,0.4177,0.1357,0.0109,0.4700,0.5978,0.6478,0.0197,0.0449,0.0603
292.3919,0.4112,0.1617,0.0039,0.3372,0.3174,0.7882,0.0017,0.0560,0.0584
440.1925,0.3373,0.1586,0.0069,0.4957,0.4739,0.7086,0.0106,0.1843,0.0100
536.3767,0.3166,0.1932,0.0114,0.2700,0.5700,0.7320,0.0097,0.1483,0.0122
436.5666,0.4058,0.2522,0.0231,0.4934,0.5548,0.7908,0.0081,0.0199,0.1020
559.7293,0.5493,0.2989,0.0086,0.4970,0.5996,0.6216,0.0193,0.0114,0.1164
321.5920,0.3913,0.1648,0.0018,0.3876,0.3718,0.6975,0.0158,0.0153,0.0341
541.2589,0.5793,0.2692,0.0214,0.4855,0.5128,0.7082,0.0025,0.0384,0.0037
371.2710,0.3411,0.2314,0.0185,0.4496,0.5018,0.7308,0.0181,0.0209,0.0182
586.7910,0.3102,0.1281,0.0026,0.4379,0.5953,0.5616,0.0084,0.1138,0.0264
443.5536,0.3188,0.1828,0.0034,0.1749,0.3358,0.6329,0.0018,0.0757,0.0048
383.0054,0.3340,0.1840,0.0188,0.2070,0.5145,0.7378,0.0079,0.0449,0.0188
336.0021,0.4521,0.1692,0.0088,0.2708,0.5611,0.7726,0.0024,0.0460,0.0343
456.4108,0.9419,0.1562,0.0113,0.4904,0.5913,0.7786,0.0090,0.0019,0.0866
418.8412,0.3931,0.1175,0.0014,0.1439,0.3865,0.7828,0.0058,0.0687,0.0452
533.3013,0.3248,0.1137,0.0182,0.4068,0.2584,0.7057,0.0024,0.0091,0.0141
305.9777,0.4093,0.1031,0.0085,0.0140,0.1332,0.4434,0.0037,0.0102,0.0051
500.4464,0.3175,0.1702,0.0065,0.4264,0.4235,0.7998,0.0089,0.2578,0.0003
528.9886,0.3040,0.1217,0.0125,0.2473,0.3716,0.7649,0.0035,0.0697,0.0030
361.3356,0.3484,0.2360,0.0052,0.0079,0.3199,0.6893,0.0001,0.0086,0.0470
565.5898,0.3161,0.2409,0.0153,0.3976,0.5716,0.7423,0.0011,0.0200,0.1951
377.3400,0.3516,0.1896,0.0047,0.2731,0.3053,0.7920,0.0102,0.0572,0.0727
516.6391,0.3820,0.1820,0.0085,0.4549,0.5210,0.5409,0.0012,0.0026,0.0467
506.8000,0.4734,0.2032,0.0242,0.4702,0.4208,0.7623,0.0023,0.0030,0.0015
527.1043,0.3466,0.1287,0.0083,0.4073,0.5427,0.7916,0.0038,0.0356,0.2341
348.0361,0.3659,0.1710,0.0154,0.3690,0.5369,0.7885,0.0134,0.1324,0.0230
572.9770,0.5742,0.1961,0.0011,0.4988,0.5737,0.7071,0.0195,0.1884,0.0637
451.8366,0.3486,0.1182,0.0065,0.0064,0.3084,0.5753,0.0071,0.0378,0.0933
541.6260,0.3213,0.1429,0.0030,0.3053,0.3610,0.6784,0.0178,0.0614,0.0156
349.3567,0.3629,0.2141,0.0080,0.4511,0.3461,0.7543,0.0158,0.0097,0.0253
556.3764,0.8393,0.2292,0.0035,0.4773,0.5200,0.5126,0.0031,0.0328,0.0204
477.8311,0.3248,0.2521,0.0042,0.3961,0.5286,0.7700,0.0173,0.0830,0.0656
581.0329,0.3565,0.1885,0.0056,0.3651,0.5679,0.6193,0.0025,0.0021,0.1607
392.1671,0.3751,0.1236,0.0158,0.1000,0.4872,0.6880,0.0032,0.0828,0.0437
399.3710,0.3297,0.2055,0.0217,0.2715,0.5271,0.7061,0.0135,0.0485,0.0247
541.4038,0.6607,0.2518,0.0036,0.4433,0.5986,0.6500,0.0164,0.0277,0.0958
477.6078,0.4527,0.1766,0.0074,0.2772,0.5809,0.6638,0.0054,0.0002,0.0174
580.8096,0.4159,0.2400,0.0089,0.4958,0.4805,0.7562,0.0144,0.0834,0.0656
575.9315,0.3504,0.2079,0.0325,0.4690,0.5193,0.7930,0.0084,0.0447,0.1124
384.7790,0.3769,0.1913,0.0134,0.3903,0.4703,0.7797,0.0094,0.0040,0.1186
334.2232,0.4089,0.1476,0.0112,0.0713,0.3611,0.7459,0.0002,0.0025,0.1086
394.0391,0.3611,0.1295,0.0225,0.0572,0.3621,0.4772,0.0112,0.0188,0.0222
420.5737,0.4380,0.1408,0.0070,0.4523,0.5903,0.7424,0.0066,0.0372,0.1603
522.6307,0.5187,0.1565,0.0154,0.4482,0.5611,0.6699,0.0159,0.0081,0.0399
520.2300,0.3017,0.1797,0.0024,0.2045,0.5966,0.7745,0.0141,0.1331,0.0980
441.1894,0.4815,0.2899,0.0032,0.4556,0.5884,0.7770,0.0074,0.0566,0.0790
559.4403,0.3214,0.2135,0.0413,0.4500,0.5872,0.6714,0.0015,0.0844,0.0287
530.0512,0.3077,0.2637,0.0046,0.4635,0.4781,0.7345,0.0032,0.0005,0.1833
327.9568,0.3812,0.1426,0.0341,0.3374,0.4407,0.7320,0.0060,0.0222,0.0090
481.3581,0.3329,0.1234,0.0027,0.3668,0.4114,0.7669,0.0013,0.1346,0.1111
578.1066,0.7686,0.2599,0.0114,0.4735,0.5923,0.5594,0.0051,0.0947,0.0440
571.3730,0.4746,0.2417,0.0193,0.4603,0.5629,0.6357,0.0151,0.0481,0.0196
550.3584,0.3177,0.1289,0.0201,0.1727,0.4670,0.7102,0.0007,0.0493,0.0543
290.8216,0.4554,0.1550,0.0046,0.0050,0.1135,0.7614,0.0008,0.0128,0.0447
482.6797,0.3084,0.1992,0.0208,0.4411,0.2226,0.7953,0.0090,0.0136,0.0384
507.4912,0.3068,0.1693,0.0463,0.2736,0.5771,0.7510,0.0002,0.1026,0.0063
467.8130,0.3733,0.1171,0.0079,0.4825,0.5849,0.7168,0.0154,0.1042,0.0593
568.9506,0.3383,0.1368,0.0013,0.4815,0.2913,0.7760,0.0046,0.0266,0.1117
460.8414,0.3311,0.1915,0.0020,0.1547,0.5469,0.7300,0.0051,0.0647,0.0927
422.7533,0.3658,0.1146,0.0056,0.2062,0.3790,0.6722,0.0104,0.0030,0.0957
508.8417,0.3128,0.1343,0.0163,0.3886,0.5013,0.6633,0.0057,0.1318,0.0046
592.7930,0.6592,0.1967,0.0094,0.4875,0.4564,0.7772,0.0010,0.0704,0.0081
557.5586,0.3652,0.1795,0.0137,0.4382,0.4270,0.7283,0.0110,0.0818,0.0078
300.7716,0.4051,0.1557,0.0187,0.4389,0.4668,0.7834,0.0187,0.0333,0.0046
416.0758,0.3920,0.2596,0.0093,0.4265,0.5223,0.6892,0.0060,0.0019,0.0368
571.1497,0.3030,0.1858,0.0221,0.3369,0.4755,0.7399,0.0070,0.1311,0.0036
317.2855,0.4116,0.1207,0.0261,0.0092,0.2736,0.5679,0.0117,0.0084,0.0602
341.9106,0.3696,0.1720,0.0331,0.0294,0.4647,0.4368,0.0010,0.0076,0.0298
403.4247,0.3492,0.1692,0.0073,0.4458,0.5259,0.6627,0.0077,0.0757,0.0737
542.6637,0.3336,0.1058,0.0087,0.2900,0.5667,0.7578,0.0125,0.0089,0.1349
449.0290,0.3718,0.0850,0.0130,0.0222,0.1037,0.6268,0.0026,0.0231,0.0385
479.7331,0.8044,0.1654,0.0018,0.4910,0.5522,0.7435,0.0009,0.0189,0.1473
463.5060,0.3746,0.1639,0.0227,0.4145,0.3317,0.7765,0.0013,0.0449,0.0050
317.0265,0.3889,0.1827,0.0019,0.1083,0.2537,0.7417,0.0083,0.0460,0.0555
594.4223,0.3270,0.2731,0.0052,0.4962,0.5449,0.6489,0.0112,0.0282,0.1525
361.9222,0.3281,0.2391,0.0092,0.3164,0.3234,0.7869,0.0080,0.0205,0.0021
471.2599,0.6183,0.2586,0.0138,0.4940,0.5782,0.7634,0.0014,0.0015,0.1752
472.5635,0.3164,0.1624,0.0132,0.1055,0.4979,0.7535,0.0193,0.0571,0.0505
403.2015,0.4292,0.1021,0.0044,0.3192,0.5831,0.7753,0.0196,0.0076,0.0505
559.1539,0.3424,0.1525,0.0172,0.4174,0.5671,0.7163,0.0187,0.1219,0.0368
580.6517,0.7239,0.1694,0.0128,0.3993,0.5964,0.7887,0.0087,0.0208,0.0319
578.7253,0.3709,0.2449,0.0267,0.4848,0.4706,0.7215,0.0013,0.0256,0.0560
487.1555,0.3526,0.1716,0.0047,0.2399,0.4370,0.7107,0.0027,0.0316,0.0770
456.3090,0.3195,0.1886,0.0417,0.4115,0.4784,0.7925,0.0050,0.0267,0.0865
547.9868,0.3381,0.1037,0.0135,0.1568,0.5073,0.7876,0.0090,0.0304,0.0358
589.7684,0.3355,0.1454,0.0037,0.2795,0.4277,0.6381,0.0053,0.0517,0.0087
518.8312,0.3864,0.2252,0.0065,0.3315,0.5019,0.7055,0.0106,0.0302,0.0093
325.4260,0.4262,0.1397,0.0015,0.3307,0.5092,0.7442,0.0179,0.0750,0.0158
497.8452,0.4072,0.1601,0.0223,0.3851,0.5617,0.7430,0.0099,0.0555,0.0400
576.0536,0.3717,0.1576,0.0076,0.3824,0.4769,0.5957,0.0118,0.0072,0.0096
532.5411,0.3255,0.2345,0.0102,0.4480,0.4339,0.7801,0.0065,0.0604,0.0986
357.8362,0.3700,0.1242,0.0068,0.3121,0.2590,0.7307,0.0099,0.0183,0.0191
584.3655,0.4881,0.1318,0.0163,0.4809,0.5029,0.7095,0.0085,0.0358,0.0066
283.8836,0.4227,0.1411,0.0105,0.1089,0.4279,0.5668,0.0129,0.0309,0.0020
415.3574,0.4152,0.2225,0.0028,0.4110,0.4502,0.7627,0.0043,0.0591,0.0377
545.8070,0.3993,0.1766,0.0465,0.4487,0.5226,0.7474,0.0030,0.0271,0.0138
595.3212,0.3279,0.1260,0.0352,0.3867,0.4104,0.7728,0.0007,0.0140,0.0382
447.4689,0.3053,0.2078,0.0211,0.2974,0.5863,0.6188,0.0009,0.0576,0.0059
346.1629,0.4130,0.1751,0.0040,0.1830,0.4337,0.7069,0.0142,0.0070,0.0238
589.9821,0.6743,0.2844,0.0028,0.4721,0.5318,0.7375,0.0093,0.0186,0.0986
379.8689,0.3506,0.1626,0.0244,0.3728,0.3870,0.6780,0.0162,0.0053,0.0058
496.3772,0.3250,0.1334,0.0061,0.3544,0.5995,0.7200,0.0073,0.1769,0.0901
336.5459,0.4238,0.0857,0.0023,0.0438,0.3606,0.5921,0.0177,0.0359,0.0333
490.1753,0.3517,0.1209,0.0119,0.2887,0.2546,0.7990,0.0165,0.0137,0.0290
537.5465,0.6759,0.1846,0.0129,0.4065,0.5992,0.6807,0.0038,0.0131,0.0612
487.9799,0.3820,0.2018,0.0177,0.3943,0.5660,0.7648,0.0138,0.1346,0.0011
474.4099,0.4676,0.2441,0.0045,0.3731,0.5822,0.6975,0.0129,0.0335,0.0251
330.0331,0.3572,0.2219,0.0121,0.3236,0.5132,0.7616,0.0034,0.0348,0.0676
535.6414,0.3316,0.1008,0.0266,0.4460,0.4681,0.7670,0.0061,0.0178,0.0640
408.5247,0.7650,0.1806,0.0025,0.4512,0.5497,0.7294,0.0067,0.0126,0.0466
408.9616,0.3463,0.1391,0.0105,0.4347,0.4470,0.7450,0.0194,0.1311,0.0142
569.2459,0.9412,0.2168,0.0069,0.4434,0.5330,0.7719,0.0027,0.0691,0.0039
495.1667,0.3337,0.1274,0.0236,0.2225,0.5727,0.7467,0.0041,0.0341,0.1030
599.4100,0.3245,0.2425,0.0024,0.3843,0.3666,0.7546,0.0017,0.0648,0.0095
558.0298,0.5946,0.2362,0.0013,0.4623,0.5442,0.6062,0.0172,0.0529,0.0410
543.0750,0.5371,0.2064,0.0156,0.4577,0.5062,0.7558,0.0040,0.0051,0.0930
412.8813,0.4181,0.1923,0.0057,0.4546,0.5236,0.6565,0.0134,0.0341,0.0437
434.8673,0.3608,0.1900,0.0173,0.4656,0.5775,0.6812,0.0054,0.0613,0.1010
289.4410,0.4257,0.1712,0.0073,0.0255,0.4991,0.7121,0.0049,0.0623,0.0067
484.3389,0.6575,0.2043,0.0125,0.4836,0.5481,0.7614,0.0154,0.0909,0.0122
596.8088,0.3305,0.1560,0.0323,0.4985,0.5791,0.6289,0.0114,0.0430,0.0635
470.3519,0.4275,0.1248,0.0084,0.2555,0.5177,0.7654,0.0147,0.0032,0.0029
310.6475,0.3583,0.2374,0.0169,0.1907,0.5647,0.7992,0.0155,0.0044,0.0066
567.5520,0.3748,0.2129,0.0059,0.3303,0.5971,0.7684,0.0003,0.1641,0.0455
588.2742,0.3381,0.1134,0.0069,0.3552,0.4994,0.7833,0.0170,0.0039,0.1258
445.0368,0.3234,0.1837,0.0063,0.0242,0.2433,0.7237,0.0128,0.0408,0.0568
396.3736,0.3763,0.1380,0.0028,0.0835,0.1690,0.6640,0.0081,0.0275,0.0803
525.5323,0.3055,0.1403,0.0043,0.0102,0.5901,0.3011,0.0049,0.0184,0.0448
573.8056,0.3743,0.1276,0.0109,0.4864,0.4346,0.7004,0.0011,0.0485,0.0597
534.7838,0.3226,0.2040,0.0073,0.4369,0.4775,0.6432,0.0158,0.0337,0.0695
567.2891,0.4457,0.1781,0.0218,0.4244,0.5646,0.7260,0.0026,0.0630,0.0755
444.1797,0.4767,0.1723,0.0374,0.4541,0.5621,0.7667,0.0052,0.0152,0.0366
548.2696,0.3082,0.1229,0.0039,0.3066,0.4557,0.7408,0.0076,0.1896,0.0070
325.7380,0.4313,0.1254,0.0027,0.1614,0.3679,0.5585,0.0060,0.0087,0.0128
440.6705,0.3674,0.1561,0.0224,0.2958,0.5279,0.7829,0.0189,0.0606,0.0179
534.5797,0.3002,0.1303,0.0330,0.4618,0.5201,0.6843,0.0042,0.0713,0.0137
356.4037,0.3461,0.2113,0.0272,0.2946,0.1870,0.7647,0.0019,0.0010,0.0032
461.8717,0.3875,0.2213,0.0064,0.4922,0.5897,0.7264,0.0009,0.0063,0.2866
339.3276,0.4060,0.1151,0.0079,0.0591,0.5649,0.6715,0.0119,0.0531,0.0708
454.2566,0.3394,0.1469,0.0139,0.4291,0.4675,0.7010,0.0030,0.0299,0.1377
510.3028,0.5640,0.1751,0.0020,0.4999,0.4774,0.7690,0.0097,0.0626,0.0816
346.0871,0.3264,0.2626,0.0110,0.4401,0.5372,0.7952,0.0104,0.0053,0.0528
556.5463,0.8496,0.1869,0.0075,0.4391,0.5935,0.6333,0.0017,0.1193,0.0026
468.7301,0.3422,0.1012,0.0034,0.0096,0.4973,0.6007,0.0018,0.0521,0.0262
592.0553,0.5557,0.2048,0.0149,0.4865,0.5641,0.5611,0.0117,0.0329,0.0708
596.4944,0.3094,0.2093,0.0082,0.4002,0.5435,0.6816,0.0086,0.0055,0.2064
381.2762,0.4859,0.1871,0.0126,0.3924,0.5231,0.7554,0.0020,0.0615,0.0039
341.2695,0.3877,0.1582,0.0303,0.1653,0.5204,0.7399,0.0165,0.0125,0.0100
539.7059,0.3188,0.1733,0.0063,0.3254,0.5652,0.6040,0.0099,0.0319,0.1060
408.3530,0.3749,0.1100,0.0047,0.4192,0.5274,0.6915,0.0102,0.1080,0.0082
558.1552,0.5732,0.1605,0.0269,0.4364,0.5790,0.7839,0.0031,0.0153,0.0658
370.3044,0.3774,0.1209,0.0021,0.0130,0.1899,0.3583,0.0128,0.0614,0.0448
446.7375,0.3460,0.1482,0.0036,0.1123,0.1020,0.7190,0.0150,0.0176,0.0606
387.3697,0.4226,0.0943,0.0039,0.4380,0.2775,0.7836,0.0019,0.0229,0.0184
417.7587,0.3687,0.1471,0.0023,0.1628,0.5481,0.7472,0.0024,0.0536,0.1349
355.7631,0.3953,0.1908,0.0231,0.3438,0.5321,0.7788,0.0079,0.0524,0.0177
523.5027,0.3541,0.2613,0.0293,0.4096,0.5768,0.7404,0.0036,0.0409,0.0406
514.5107,0.3155,0.1662,0.0134,0.4926,0.4258,0.7445,0.0166,0.1116,0.0619
521.1229,0.4196,0.2329,0.0068,0.4306,0.5382,0.7776,0.0199,0.0795,0.0552
403.3333,0.3434,0.1564,0.0091,0.0616,0.3546,0.7346,0.0159,0.0093,0.0853
551.5257,0.3167,0.2526,0.0055,0.4646,0.5729,0.7962,0.0135,0.1756,0.1174
487.4460,0.3359,0.1540,0.0059,0.2522,0.5780,0.6544,0.0109,0.1097,0.0422
573.0992,0.3456,0.0903,0.0043,0.4710,0.4753,0.7504,0.0092,0.0312,0.0652
505.7810,0.9171,0.1949,0.0061,0.4693,0.5998,0.6072,0.0105,0.0405,0.0833
461.9891,0.3226,0.1675,0.0144,0.0030,0.3164,0.3172,0.0023,0.0653,0.0311
596.2942,0.9035,0.1857,0.0178,0.4817,0.5131,0.7549,0.0085,0.0140,0.0141
424.7294,0.3238,0.2288,0.0086,0.4598,0.5883,0.7642,0.0121,0.0773,0.1561
483.1591,0.3275,0.1865,0.0304,0.4334,0.4609,0.7817,0.0069,0.0569,0.0785
507.8890,0.3311,0.1529,0.0045,0.3440,0.3232,0.7647,0.0033,0.1272,0.0335
372.4621,0.4048,0.1278,0.0041,0.0753,0.1985,0.4650,0.0082,0.0146,0.0093
561.1863,0.3050,0.1515,0.0140,0.2507,0.5351,0.6275,0.0072,0.0121,0.1089
471.0804,0.3320,0.1711,0.0088,0.1951,0.5889,0.6022,0.0053,0.0967,0.0224
452.2834,0.8700,0.1822,0.0036,0.4841,0.5873,0.7887,0.0147,0.1080,0.0370
473.0692,0.4885,0.1963,0.0203,0.4651,0.5540,0.7163,0.0048,0.0444,0.0721
547.0895,0.7756,0.2282,0.0181,0.4786,0.5657,0.6239,0.0027,0.0814,0.0162
526.4203,0.4151,0.1661,0.0076,0.3954,0.3918,0.7540,0.0080,0.0106,0.0258
596.2318,0.4571,0.2103,0.0102,0.4625,0.5988,0.5710,0.0127,0.0711,0.0895
359.7360,0.3738,0.1113,0.0382,0.3357,0.4673,0.7925,0.0037,0.0086,0.0102
505.6902,0.3123,0.2324,0.0251,0.4574,0.5140,0.7989,0.0059,0.0256,0.1604
514.1052,0.5476,0.1820,0.0042,0.4371,0.5322,0.6628,0.0138,0.0158,0.0557
552.3038,0.5021,0.1339,0.0014,0.4872,0.4579,0.7278,0.0091,0.0666,0.0089
476.6020,0.4728,0.2868,0.0090,0.4968,0.5622,0.5489,0.0035,0.0082,0.0161
587.0410,0.5830,0.2001,0.0189,0.4242,0.5723,0.6986,0.0070,0.0422,0.0383
419.4861,0.3258,0.1697,0.0062,0.4951,0.3750,0.7712,0.0003,0.0104,0.1874
384.1447,0.4068,0.2285,0.0141,0.4321,0.4952,0.7499,0.0037,0.0237,0.0467
333.5718,0.3786,0.1179,0.0106,0.1219,0.5735,0.7835,0.0066,0.0249,0.0051
569.3492,0.3194,0.1238,0.0499,0.3959,0.5531,0.7858,0.0013,0.0535,0.0396
404.9078,0.3866,0.1643,0.0117,0.3470,0.5609,0.6969,0.0168,0.0408,0.0494
442.6876,0.3947,0.1551,0.0244,0.3580,0.4894,0.6723,0.0049,0.0137,0.0034
373.1027,0.3557,0.1699,0.0458,0.0007,0.4823,0.4499,0.0016,0.0377,0.0001
524.2192,0.3012,0.1518,0.0092,0.1336,0.5389,0.6523,0.0143,0.0237,0.0719
423.6280,0.3816,0.0920,0.0075,0.1022,0.5147,0.7525,0.0059,0.0975,0.0060
284.9280,0.4249,0.1767,0.0150,0.1097,0.2089,0.7543,0.0089,0.0017,0.0010
434.1001,0.3612,0.1623,0.0126,0.4286,0.1304,0.7869,0.0006,0.0001,0.0226
496.1387,0.3646,0.0978,0.0150,0.4216,0.5703,0.7271,0.0065,0.0141,0.0813
577.6467,0.3558,0.1449,0.0113,0.2933,0.5709,0.7490,0.0027,0.1177,0.0386
438.7621,0.3241,0.1645,0.0228,0.1119,0.4490,0.7425,0.0187,0.0265,0.0368
273.7041,0.4568,0.1201,0.0117,0.0010,0.4460,0.4807,0.0078,0.0053,0.0675
556.8847,0.4225,0.2092,0.0144,0.4897,0.5076,0.6917,0.0172,0.0967,0.0160
517.3481,0.3486,0.2340,0.0033,0.4929,0.5925,0.6694,0.0040,0.1453,0.1453
591.2515,0.3073,0.1581,0.0059,0.4277,0.3932,0.7367,0.0193,0.0918,0.0584
423.4047,0.3960,0.1479,0.0047,0.2256,0.5866,0.6385,0.0165,0.0256,0.0253
388.9834,0.3369,0.2142,0.0156,0.1626,0.4741,0.6639,0.0199,0.0105,0.0051
318.1396,0.3754,0.2078,0.0011,0.0889,0.2122,0.7725,0.0047,0.0567,0.0368
571.9084,0.3311,0.1346,0.0099,0.1703,0.4807,0.7232,0.0013,0.0144,0.0791
392.9951,0.3631,0.1883,0.0026,0.0365,0.1438,0.4147,0.0070,0.0130,0.0221
499.6134,0.6310,0.2080,0.0101,0.4297,0.5928,0.7425,0.0106,0.0965,0.0235
545.0928,0.3336,0.1485,0.0028,0.4763,0.5619,0.6932,0.0062,0.2775,0.0289
342.5828,0.3941,0.1384,0.0323,0.0429,0.5013,0.4675,0.0072,0.0201,0.0012
323.6529,0.4098,0.2016,0.0292,0.4050,0.5819,0.7900,0.0135,0.0027,0.0197
436.6555,0.3172,0.1972,0.0149,0.1260,0.4083,0.7191,0.0070,0.0205,0.0570
493.8697,0.4093,0.2027,0.0138,0.4570,0.5744,0.6210,0.0097,0.0879,0.0237
579.1102,0.3737,0.1777,0.0040,0.4670,0.5345,0.7100,0.0116,0.1166,0.1362
558.0381,0.6895,0.1910,0.0205,0.4822,0.5052,0.7978,0.0016,0.0308,0.0423
543.5487,0.3263,0.1282,0.0067,0.3940,0.4524,0.6501,0.0063,0.1009,0.0180
553.3552,0.4815,0.1006,0.0072,0.4714,0.5300,0.7701,0.0012,0.0130,0.0510
366.9668,0.3682,0.1288,0.0260,0.0256,0.1263,0.7809,0.0081,0.0095,0.0447
593.5237,0.3334,0.1880,0.0079,0.3199,0.4619,0.7600,0.0051,0.0864,0.0499
315.7280,0.4157,0.1097,0.0191,0.0950,0.4545,0.6311,0.0155,0.0185,0.0254
393.1155,0.3365,0.1591,0.0332,0.4024,0.3262,0.7706,0.0038,0.0254,0.0152
531.8603,0.4375,0.2009,0.0111,0.4991,0.5320,0.7494,0.0004,0.0432,0.2189
358.5184,0.3945,0.1570,0.0061,0.2600,0.1755,0.7048,0.0031,0.0292,0.0111
569.6666,0.3419,0.1790,0.0243,0.4872,0.5720,0.5886,0.0185,0.0160,0.0490
496.7386,0.3769,0.1348,0.0216,0.4371,0.4040,0.7708,0.0032,0.0656,0.0169
439.4833,0.6139,0.2277,0.0097,0.4912,0.5506,0.6992,0.0089,0.0245,0.0806
518.1594,0.3999,0.1956,0.0056,0.3503,0.4633,0.7305,0.0163,0.0175,0.0212
409.3841,0.3424,0.1919,0.0140,0.0833,0.3377,0.7470,0.0105,0.0606,0.0053
491.5165,0.3018,0.1990,0.0238,0.1436,0.4889,0.4960,0.0009,0.0016,0.0007
510.4348,0.3297,0.1372,0.0147,0.2873,0.5933,0.6974,0.0197,0.0213,0.1024
463.9863,0.3501,0.1514,0.0285,0.4532,0.5699,0.7863,0.0047,0.0343,0.1777
420.7209,0.3611,0.1254,0.0011,0.1181,0.4734,0.6986,0.0038,0.1134,0.0762
427.9264,0.3218,0.1998,0.0074,0.2584,0.4196,0.6854,0.0141,0.0176,0.0814
345.5269,0.3502,0.2126,0.0032,0.1394,0.5319,0.6821,0.0178,0.0218,0.0359
596.4122,0.4343,0.1551,0.0359,0.4357,0.5555,0.7410,0.0074,0.0336,0.0215
546.4448,0.3855,0.2140,0.0457,0.4987,0.4430,0.7821,0.0090,0.0005,0.0022
511.9057,0.4011,0.1717,0.0107,0.4440,0.5672,0.7975,0.0175,0.2011,0.0189
414.2666,0.3471,0.1974,0.0035,0.3918,0.4839,0.7983,0.0075,0.0436,0.1878
503.0254,0.3556,0.1427,0.0029,0.2210,0.2283,0.7077,0.0021,0.0056,0.0323
564.4447,0.5235,0.2312,0.0048,0.3996,0.5983,0.7168,0.0019,0.0246,0.1566
